"","gene","interaction_F","interaction_p","male_age_beta","male_p","male_n","female_age_beta","female_p","female_n","overall_age_beta","overall_p","overall_n"
"1169","GCNT2",0.0394462109736208,0.842679085183502,9.48662565567912e-05,0.651053021852714,153,0.000150984082914449,0.415853654289086,212,0.000121742061165814,0.380531540543708,365
"1170","TEX2",0.135294801359934,0.713219725094135,-6.63968841552645e-05,0.648413690322913,153,5.7692425305705e-06,0.964263125176118,212,-2.25491837616764e-05,0.814671798280427,365
"1171","MNAT1",0.542624900201087,0.461825341527974,0.000181460155967457,0.267752382237933,153,5.6051235330276e-06,0.972719954843881,212,7.31356108452425e-05,0.53285794241689,365
"1172","CX3CR1",0.042605165954853,0.836586876317973,0.00192609948907957,0.0132336396215826,153,0.00212844940686813,0.000689357129044991,212,0.00205563044046276,2.40243110469454e-05,365
"1173","PGAP2",0.026607397612702,0.870517005112245,-0.000121295623903222,0.367263260987266,153,-0.000158429086484936,0.340076994364724,212,-0.000147132989750568,0.18830822373962,365
"1174","MAGEH1",0.00783787408493317,0.929503127424132,5.06981098656654e-06,0.978524601618148,153,-1.71321418017511e-05,0.916446455797907,212,-9.02178554443472e-06,0.941493971809537,365
"1175","GASK1B",0.0242502514434279,0.876336891385911,5.21028873785596e-05,0.856891877171426,153,0.000106505217472377,0.613716506946165,212,8.69541158605036e-05,0.611731555111,365
"1176","ZNF84",2.11332722908861,0.14689031199444,0.000222218797477063,0.214170137374738,153,-0.000180590172789701,0.356236833000179,212,-2.27223115047342e-05,0.867791978429945,365
"1177","COX10",0.889000632529246,0.346378826164446,0.000447775319679644,0.0291925594479723,153,0.000199818568102972,0.233975455852025,212,0.000304618223749978,0.0187839721767374,365
"1178","STK35",0.61454899328937,0.433594206847475,-0.000124319500143296,0.380940894164558,153,3.15027671331452e-05,0.813580242680914,212,-3.77048459632336e-05,0.699853084309826,365
"1179","ZNF692",0.0787448878815417,0.779166307120076,-0.000144966226237981,0.486979075405485,153,-6.89929193946861e-05,0.69067923427066,212,-0.000101705297774127,0.443719455668638,365
"1180","PTGS2",0.13105553193289,0.717551943897509,-0.00113195205401349,0.294622853788531,153,-0.00163926919658761,0.0688832680953317,212,-0.0014116889262226,0.0406251299960588,365
"1181","TSTD2",5.27548838517945,0.0221996010078387,-0.000546247631910746,0.00326876534092578,153,4.01020634572143e-05,0.814605615962303,212,-0.000203059390257756,0.10805276370847,365
"1182","LSS",0.217969612303761,0.64087298593741,-6.88519882840925e-05,0.678612546824456,153,3.52003832186504e-05,0.809290334900239,212,-6.15040143746033e-06,0.95511869863256,365
"1183","IGSF8",0.274410984716253,0.600709520960405,0.000157406997764901,0.479843766602588,153,-6.50169030040368e-06,0.975363963784108,212,5.27101102353159e-05,0.731780318941531,365
"1184","PAOX",3.31351634777843,0.0695402073695127,-0.000246099265059571,0.190675366676878,153,0.00016972637370711,0.22242774906583,212,4.77626298620059e-06,0.966185790432977,365
"1185","AGAP2",0.499240966409343,0.480289610553681,-5.3199693688283e-06,0.969890277419172,153,0.000138139065255444,0.318851827688595,212,7.86822031125946e-05,0.429697938896555,365
"1186","ABCC10",1.48005442133842,0.224560810648852,-0.000222424971645022,0.225047294379175,153,5.73731064661864e-05,0.689663256202479,212,-5.52144908869791e-05,0.625102927615118,365
"1187","AC093323.1",0.147747216312296,0.700923883722292,-0.000144361867907704,0.637223387865367,153,4.55247728458675e-06,0.985070069026392,212,-5.50813754360681e-05,0.771826179359335,365
"1188","CASP7",0.633290842463343,0.426673734302233,0.000383453423955108,0.120478723666735,153,0.000630606450038183,0.00137108701723942,212,0.000532302781826897,0.000532258004525595,365
"1189","NCAPD3",0.836327096459071,0.361059751932625,3.34246289471782e-05,0.844855373668319,153,0.000250448433120749,0.115462105063426,212,0.000158835061592832,0.173379201816534,365
"1190","FAM149B1",0.164524167925473,0.685265217271548,0.000260539965673777,0.146565217924321,153,0.00015796412369984,0.355304032559899,212,0.00019322309721077,0.12067406612949,365
"1191","SLFN13",1.19720950702673,0.274609650138831,2.45562041171651e-05,0.8783691969853,153,-0.000232858743391825,0.151124334360904,212,-0.000127747370488744,0.269119922341149,365
"1192","ISOC1",0.225366396343853,0.63526812006968,-7.93910043200726e-05,0.728839859602173,153,5.69243759349861e-05,0.750444028346479,212,-5.76896346957393e-06,0.967386730604108,365
"1193","CYB5D2",0.196886325973458,0.657511769272156,-0.000490553012980903,0.188709772906652,153,-0.000698620056053791,0.0180008846144063,212,-0.000611867577970534,0.0080855494692053,365
"1194","NUAK2",0.339605596879627,0.560420790900172,-5.38868531705126e-05,0.806666767324513,153,0.000123576012728488,0.542923531369885,212,4.16598938011095e-05,0.78103392988371,365
"1195","RIN1",0.717734180997986,0.397449441081218,-5.52922589456785e-06,0.977507991823341,153,-0.000228992574977376,0.186225954836781,212,-0.000136542504375764,0.291788013613101,365
"1196","SH3D19",0.0536532727198452,0.816955275023679,-0.000186595266740999,0.726733846075678,153,3.48996832577674e-06,0.995171628578567,212,-0.000125527035835212,0.758406664275863,365
"1197","ERAP2",0.416496502627942,0.51910037464049,8.22633468740462e-05,0.958410847954247,153,-0.00125893515705607,0.349267375019404,212,-0.000655837961792475,0.521127141415182,365
"1198","ALG9",0.0841729518496207,0.771886614058281,6.84863658315274e-05,0.691846296137377,153,6.55985749180186e-06,0.960180136527968,212,3.28414537527857e-05,0.753648908809297,365
"1199","DCANP1",0.282411018041457,0.595452118706093,0.000248885346856851,0.212890302607776,153,0.000402298320824142,0.042519509153426,212,0.000340427582316881,0.0166014925474807,365
"1200","AP4M1",0.339683964807139,0.56037557275553,2.93942410738602e-05,0.843873878481401,153,-8.84231487906372e-05,0.506645265206063,212,-4.12223559696163e-05,0.67757942713023,365
"1201","PRR3",0.0213574595380768,0.883890928394624,-3.57407828878769e-05,0.85203614123053,153,-7.21927426474614e-05,0.651763984736688,212,-5.70874705287886e-05,0.640593581466906,365
"1202","POMGNT1",0.359872553945089,0.548953376532307,-0.000194118311549584,0.339228455140733,153,-1.53856469782659e-05,0.940205981910604,212,-9.67929764038669e-05,0.509042470052309,365
"1203","PPP1R16A",0.480484698871724,0.488648561511199,-3.70479399430403e-05,0.866766053155878,153,0.000162415593575964,0.379479474879763,212,7.84628563270582e-05,0.578436095869512,365
"1204","CBX7",0.00362118663642024,0.952048523255339,-0.000248138591536221,0.193415450119697,153,-0.000231002603754582,0.243557334587995,212,-0.000244350428772387,0.0811970516260774,365
"1205","NIF3L1",0.0836451938436909,0.77258303411834,0.000282252558847489,0.116129867448299,153,0.000215731589373074,0.140913624479007,212,0.000237952982310027,0.0356889468788064,365
"1206","AKT3",0.046061078396646,0.830185991555816,3.99821299697656e-05,0.790866844589372,153,8.67015699445441e-05,0.55970178768661,212,6.54379728869149e-05,0.539955256349771,365
"1207","IDNK",2.11297197027697,0.146924188206345,-0.000235097515796987,0.245437827569867,153,0.00012688816081094,0.40735403339302,212,-1.57432019665478e-05,0.897834662591774,365
"1208","RPAP1",0.0143794085246383,0.904617844877154,-6.72089163709446e-05,0.750541546301518,153,-9.57884159104982e-05,0.473285796133185,212,-7.91886700525499e-05,0.498669867263412,365
"1209","GTPBP8",1.04591749959362,0.307134035909493,3.51871119119368e-05,0.89963429024152,153,-0.000364425880009798,0.165835477526235,212,-0.000197757579400157,0.302997314319335,365
"1210","IFT74",0.380503082066782,0.537722943929456,-0.000136383341480124,0.630756013815712,153,-0.000366972752102512,0.130069037870521,212,-0.00026855502740981,0.143715896405384,365
"1211","CITED4",1.87515542137194,0.171737059419383,-0.000212523295309799,0.344049276794192,153,0.000181095587683814,0.320856286628471,212,1.27180734308427e-05,0.928444726539996,365
"1212","NDC1",0.0627575124043956,0.802332009214249,-0.000118516342761567,0.533400697566233,153,-0.000183649107194447,0.286721788248239,212,-0.000160255830311665,0.209345202614252,365
"1213","CHRNB1",0.764678734949483,0.382449656058161,5.03332709727255e-05,0.825708575962643,153,-0.000210914107405757,0.272936250123238,212,-0.000111003158107853,0.449941370409258,365
"1214","HIST1H2AC",0.459328594443969,0.498372055583681,-0.00072529713014222,0.107440465292421,153,-0.00110071071131703,0.00141785514349276,212,-0.00094968694220229,0.000527147293053781,365
"1215","TPD52",0.146909065883505,0.701732448717543,-0.000275453250965443,0.20767047314578,153,-0.000158948458259121,0.435262677829599,212,-0.000217173644892565,0.147425507150678,365
"1216","DPY19L3",3.34271705631165,0.0683281101124411,-0.000322422198936168,0.145403159330256,153,0.000142217838579925,0.330392375971939,212,-4.25930279472892e-05,0.733956456869801,365
"1217","AL118516.1",1.4643426354822,0.227032183882853,0.000890286374085396,0.0565477806032706,153,0.000111347252449584,0.795625345516461,212,0.000421799862841774,0.182899234995422,365
"1218","PKNOX1",0.986097149059397,0.321363268010647,-0.000159735467492917,0.337001152524167,153,9.4590448909564e-05,0.599774294523244,212,-1.67235398125921e-05,0.89449186175797,365
"1219","NKRF",1.66170711484474,0.198198376512236,-9.26695732408693e-05,0.636181788881723,153,-0.000482779388284184,0.0243652725046267,212,-0.000329811972119033,0.0272898893296385,365
"1220","WDR47",0.326092653718545,0.5683242941531,-0.000255947447309967,0.125654051329581,153,-0.000124746899811572,0.415196772151585,212,-0.000179202491402274,0.112341506420394,365
"1221","CIPC",0.189940782230016,0.66322639522782,0.000182871014489127,0.297798420473399,153,7.95192400419714e-05,0.610309165808972,212,0.000116795881646148,0.316213147627489,365
"1222","HPS6",0.870675223367385,0.351392106519771,0.00030486403756781,0.101112842455644,153,7.70948512727184e-05,0.625494777010771,212,0.000173676987302704,0.147997235826902,365
"1223","ABHD17B",0.0915517049603023,0.762387939626358,-0.000232426425320186,0.252732841005304,153,-0.000152964884277806,0.3623453822057,212,-0.000182746636485632,0.156471769458995,365
"1224","TCP11L2",0.0128290711169884,0.909883037063688,-0.00011260335512308,0.44461764234912,153,-0.000137393468647101,0.365124105941753,212,-0.000131054558240267,0.222832782180185,365
"1225","ARV1",0.193228873557276,0.660505756411786,0.000143775570049474,0.417339052122101,153,3.4573319529219e-05,0.835971931494199,212,7.79719398034168e-05,0.522205160221298,365
"1226","LINC01003",0.0440991405850221,0.833787737222428,-6.50640453843133e-05,0.756564322949493,153,-0.000121114270683209,0.471783362867639,212,-9.39830209873792e-05,0.473110551930682,365
"1227","ALPK1",0.516225250535932,0.472921097004501,0.000169868195759725,0.521350383657068,153,-7.88607683590764e-05,0.723269430906902,212,1.95297715489337e-05,0.908461696410601,365
"1228","COPG2",0.0599551428844134,0.806705975342856,7.88655853248615e-05,0.637027167657713,153,0.000135320193066896,0.378487756695969,212,0.000113754821943698,0.314572909470192,365
"1229","DLG4",1.18156333301321,0.277763199204376,-8.23913400613656e-05,0.700666294502011,153,-0.000415111838739884,0.0467432339928493,212,-0.000272580029906536,0.0708168417102826,365
"1230","ZNF75D",0.703732524020727,0.402087485409198,2.03198447422959e-05,0.918537876373937,153,-0.000195035558035682,0.234324356745819,212,-0.000110201075683808,0.382104215510893,365
"1231","CMTR2",0.000754372858548851,0.978103354898333,9.41806937505856e-05,0.738420938182923,153,0.000104095594616186,0.64898582961593,212,9.66458557358523e-05,0.585116377853809,365
"1232","NECTIN2",0.22447824583932,0.63593510886637,0.000132711088436759,0.460215407287577,153,9.48468528674103e-06,0.957460135979448,212,5.53675207600818e-05,0.664530895318221,365
"1233","PEX10",0.0280403163947737,0.867107837168245,0.000134059154318428,0.477242519903085,153,9.48432600369903e-05,0.512844238198678,212,0.000110878437584112,0.334396927707309,365
"1234","DUSP6",0.158453964772175,0.690819221524096,0.000903107798774829,0.391447718392254,153,0.00146828811403234,0.11636720114963,212,0.00126783975756511,0.069645069444293,365
"1235","MED26",1.21216750455603,0.271636837996957,-0.000293917720327443,0.184980398723539,153,1.05125200091104e-05,0.951248963995561,212,-0.000107192704270603,0.430935010260061,365
"1236","ZNF366",1.39007499320702,0.239168913189544,-0.000305861579405851,0.37475461181268,153,0.000254216073463744,0.421973859088486,212,3.65430977774743e-05,0.875772958960044,365
"1237","PRKAB2",0.23457170419426,0.62844820643179,0.000217182800189849,0.393458831059668,153,7.17709824714807e-05,0.685474166625593,212,0.000138182168256017,0.349155596916353,365
"1238","TAB1",1.31836211145583,0.251646487241729,-5.72965167821178e-05,0.803869060857076,153,0.000236877848814847,0.0934044847088366,212,0.000119886915613088,0.341184807495595,365
"1239","UNC119B",0.113378559448383,0.736525656482855,0.000281723916428761,0.0676195836293972,153,0.00020987029051365,0.142662756234433,212,0.000238601200776205,0.0230452235323516,365
"1240","SLC22A18",0.160189703771662,0.689218656218206,7.64311497593618e-05,0.750469901197597,153,0.000195969129161586,0.289507639876496,212,0.000153460775100053,0.295770100328773,365
"1241","AC012615.1",0.256080596426641,0.613134591337956,9.49983587646509e-05,0.808951957470297,153,-0.000196174221948119,0.620005661126924,212,-0.00010104493125244,0.721936508776635,365
"1242","HIST1H1C",0.0184541075191859,0.892018825685659,-1.25188709508194e-05,0.967293067257232,153,4.15882934436531e-05,0.870832083297302,212,2.29559389808414e-05,0.906422892599914,365
"1243","ZNF677",0.130700847601799,0.717917980387505,-0.000180500309629214,0.283086516950364,153,-9.92263677424172e-05,0.49977575052099,212,-0.000135062705519072,0.221089828536142,365
"1244","KLRD1",6.9483154059319,0.00875182966105429,0.00172832065813709,0.00273908365562975,153,-0.000100272293999688,0.812381973281922,212,0.000666472218501967,0.0535198543727138,365
"1245","FAM118A",0.0791003253631165,0.778681478007299,-0.00139244234225891,0.320794168211517,153,-0.000894624012344108,0.420697088743358,212,-0.00107543756119768,0.215932642168766,365
"1246","FAM118B",0.60048227390587,0.438901339497752,0.000135925224950806,0.588906841462059,153,0.000401652893778793,0.0775855830474064,212,0.000291475222954302,0.0838053771566924,365
"1247","SRXN1",7.17583586837356,0.00772721548151219,0.000781535300377904,0.000562054684672493,153,6.6590476505522e-05,0.677694673456492,212,0.000363183139219555,0.00629500437284598,365
"1248","WASL",0.168481179811789,0.681708680893298,0.00023184609819312,0.205948242625282,153,0.000132005417203807,0.404742984160774,212,0.000170951339938541,0.15235998121687,365
"1249","PAXIP1",0.718969985011184,0.397043815394975,8.66077856116285e-05,0.558475794823782,153,-0.000125266245974223,0.491270126232138,212,-5.60090740882729e-05,0.653511650399256,365
"1250","TXNL4B",0.00162460752757646,0.967871116874938,0.000233649260850647,0.167548087308418,153,0.000242471579798985,0.0843141815606428,212,0.000239426372337245,0.0261436121428916,365
"1251","POC5",2.83118697718686,0.0933146488903104,-0.000397635170803237,0.0447521694852091,153,-2.12911755754615e-06,0.987889051024921,212,-0.000157893033936964,0.173708151935783,365
"1252","PARG",1.02300355393054,0.312485042562018,0.000218847120768572,0.21091987139273,153,-3.04028211038731e-05,0.854902753878407,212,6.75762510895173e-05,0.576800995781451,365
"1253","ALDOA",0.0362252868448433,0.849157986078392,0.000813947853504056,0.000637947124146964,153,0.000873364304343356,2.69117554537328e-05,212,0.000844999997103585,6.38103582892444e-08,365
"1254","CLP1",0.209163003459059,0.64769933239693,-0.000152382815291537,0.503568874873507,153,6.85392273491913e-07,0.99762746686056,212,-5.8398065729448e-05,0.722053946247574,365
"1255","ACOT13",0.000728826924205447,0.978477207926563,0.000162409116473495,0.424351618839172,153,0.000169824012298382,0.347694205131469,212,0.000167198038120892,0.214731085549128,365
"1256","EIF2AK3",0.163082621761717,0.686573247237835,-0.000234141646170973,0.232804732972111,153,-0.000335523159006154,0.0360380831326292,212,-0.000291956114117918,0.0181577460164693,365
"1257","BPNT1",0.164798075981955,0.685017433966438,-0.000306194351007959,0.242755608858824,153,-0.000175171505880789,0.377870907938629,212,-0.000218104928236139,0.170331528138569,365
"1258","BCAS3",0.299543017061678,0.584507233985678,0.000120938583874229,0.540794128266642,153,0.00026657256838058,0.127724313385605,212,0.000207819129045599,0.111846722167481,365
"1259","CEP85",0.438724685041002,0.508161267663117,0.000227893795654333,0.225961738256266,153,5.44928560898207e-05,0.756004744418243,212,0.000124473469488205,0.332638652936001,365
"1260","AC112491.1",0.111341831240523,0.73881535588608,-5.22163279708945e-05,0.893329459178332,153,0.000126846907362514,0.722406422138614,212,4.0246760823954e-05,0.878689580090347,365
"1261","SULT1B1",0.612652197751594,0.434304094783734,-0.000203230381537801,0.294728760706368,153,7.32225439184464e-06,0.967518681489484,212,-7.77883570834899e-05,0.555646563787151,365
"1262","TMCO4",1.07901579177173,0.299613068414449,-9.59888658216585e-05,0.655362691830734,153,0.000166203095721029,0.262246961143305,212,6.24809930603657e-05,0.614357043359932,365
"1263","ZNF141",0.0470114302552529,0.828470173212059,-0.000114020426234915,0.45147916294331,153,-6.97622819658898e-05,0.602901686480973,212,-8.97657003403013e-05,0.370057458374236,365
"1264","ADAMTSL4",0.00299833510764517,0.956362304736326,0.000339462193077467,0.0848875107789166,153,0.000354713511412595,0.0609465140260627,212,0.000332270996398627,0.0166553086016785,365
"1265","CYB561D1",0.0593580157134124,0.807651906021166,5.2042641465869e-05,0.821215196653926,153,0.00011835313990498,0.461801672154419,212,0.000100899771850089,0.451750861823695,365
"1266","PTBP2",0.114856985755293,0.734877912508826,3.69069413858225e-05,0.827378858699215,153,-3.00594872455642e-05,0.794177719354099,212,-7.4529164990931e-06,0.938801580613597,365
"1267","PRMT3",0.835676004214351,0.361246527671195,0.000108087944775591,0.449397392654902,153,0.000286580540685088,0.0275715443356728,212,0.000212117146643048,0.0273898243690241,365
"1268","MTSS1",0.143768057598999,0.704786343279849,0.000141856500596362,0.663946023553891,153,-1.14698211003223e-05,0.963330119154961,212,4.61156934376187e-05,0.816163423568685,365
"1269","CNBD2",0.381668525468887,0.537101141973202,-0.000240415765007736,0.160894450109363,153,-9.29119710050405e-05,0.561829853076829,212,-0.000151213533061088,0.197167719665414,365
